source_path,line,topic,keywords,excerpt,context
31_debt9_sector_basis_white_thread_operator_v3_3/results/ckm_relative_basis_skeleton_v3_3.csv,4,other,down;up,"u,b,up_light_basis,down_heavy_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False","2: u,d,up_light_basis,down_light_basis,True,True,False,relative_Berry_phase_rotation_skeleton,False,False,False
3: u,s,up_light_basis,down_light_basis,False,True,False,relative_Berry_phase_rotation_skeleton,False,False,False
4: u,b,up_light_basis,down_heavy_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
5: c,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
6: c,s,up_heavy_basis,down_light_basis,True,False,True,relative_Berry_phase_rotation_skeleton,True,False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/ckm_relative_basis_skeleton_v3_3.csv,5,other,down;up,"c,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False","3: u,s,up_light_basis,down_light_basis,False,True,False,relative_Berry_phase_rotation_skeleton,False,False,False
4: u,b,up_light_basis,down_heavy_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
5: c,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
6: c,s,up_heavy_basis,down_light_basis,True,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
7: c,b,up_heavy_basis,down_heavy_basis,False,True,True,relative_Berry_phase_rotation_skeleton,True,False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/ckm_relative_basis_skeleton_v3_3.csv,6,other,down;up,"c,s,up_heavy_basis,down_light_basis,True,False,True,relative_Berry_phase_rotation_skeleton,True,False,False","4: u,b,up_light_basis,down_heavy_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
5: c,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
6: c,s,up_heavy_basis,down_light_basis,True,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
7: c,b,up_heavy_basis,down_heavy_basis,False,True,True,relative_Berry_phase_rotation_skeleton,True,False,False
8: t,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/ckm_relative_basis_skeleton_v3_3.csv,7,other,down;up,"c,b,up_heavy_basis,down_heavy_basis,False,True,True,relative_Berry_phase_rotation_skeleton,True,False,False","5: c,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
6: c,s,up_heavy_basis,down_light_basis,True,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
7: c,b,up_heavy_basis,down_heavy_basis,False,True,True,relative_Berry_phase_rotation_skeleton,True,False,False
8: t,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
9: t,s,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/ckm_relative_basis_skeleton_v3_3.csv,8,other,down;up,"t,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False","6: c,s,up_heavy_basis,down_light_basis,True,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
7: c,b,up_heavy_basis,down_heavy_basis,False,True,True,relative_Berry_phase_rotation_skeleton,True,False,False
8: t,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
9: t,s,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
10: t,b,up_heavy_basis,down_heavy_basis,True,True,True,relative_Berry_phase_rotation_skeleton,True,False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/ckm_relative_basis_skeleton_v3_3.csv,9,other,down;up,"t,s,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False","7: c,b,up_heavy_basis,down_heavy_basis,False,True,True,relative_Berry_phase_rotation_skeleton,True,False,False
8: t,d,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
9: t,s,up_heavy_basis,down_light_basis,False,False,True,relative_Berry_phase_rotation_skeleton,True,False,False
10: t,b,up_heavy_basis,down_heavy_basis,True,True,True,relative_Berry_phase_rotation_skeleton,True,False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/fermion_sector_basis_assignment_v3_3.csv,2,other,lepton,"e,1,charged_lepton,charged_lepton,lepton_basis,charged_lepton_first_harmonic_candidate,""(3,5)"",True,False","1: fermion,generation,sm_class,sector_id,basis_axis,basis_mode,seed_channel,mass_anchor_eligible,mass_value_used_here
2: e,1,charged_lepton,charged_lepton,lepton_basis,charged_lepton_first_harmonic_candidate,""(3,5)"",True,False
3: mu,2,charged_lepton,charged_lepton,lepton_basis,charged_lepton_base_mode_candidate,""(3,5)"",False,False
4: tau,3,charged_lepton,charged_lepton,lepton_basis,charged_lepton_high_mode_candidate,""(3,5)"",False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/fermion_sector_basis_assignment_v3_3.csv,3,other,lepton,"mu,2,charged_lepton,charged_lepton,lepton_basis,charged_lepton_base_mode_candidate,""(3,5)"",False,False","1: fermion,generation,sm_class,sector_id,basis_axis,basis_mode,seed_channel,mass_anchor_eligible,mass_value_used_here
2: e,1,charged_lepton,charged_lepton,lepton_basis,charged_lepton_first_harmonic_candidate,""(3,5)"",True,False
3: mu,2,charged_lepton,charged_lepton,lepton_basis,charged_lepton_base_mode_candidate,""(3,5)"",False,False
4: tau,3,charged_lepton,charged_lepton,lepton_basis,charged_lepton_high_mode_candidate,""(3,5)"",False,False
5: nu1,1,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/fermion_sector_basis_assignment_v3_3.csv,5,other,neutrino,"nu1,1,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False","3: mu,2,charged_lepton,charged_lepton,lepton_basis,charged_lepton_base_mode_candidate,""(3,5)"",False,False
4: tau,3,charged_lepton,charged_lepton,lepton_basis,charged_lepton_high_mode_candidate,""(3,5)"",False,False
5: nu1,1,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
6: nu2,2,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
7: nu3,3,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/fermion_sector_basis_assignment_v3_3.csv,6,other,neutrino,"nu2,2,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False","4: tau,3,charged_lepton,charged_lepton,lepton_basis,charged_lepton_high_mode_candidate,""(3,5)"",False,False
5: nu1,1,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
6: nu2,2,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
7: nu3,3,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
8: u,1,up_quark,light_quark,up_light_basis,light_up_cycle_candidate,""(11,13)"",False,False"
31_debt9_sector_basis_white_thread_operator_v3_3/results/fermion_sector_basis_assignment_v3_3.csv,7,other,neutrino,"nu3,3,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False","5: nu1,1,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
6: nu2,2,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
7: nu3,3,neutrino,neutrino,neutrino_pair_basis,pairwise_coherence_mode_candidate,""(5,7)"",False,False
8: u,1,up_quark,light_quark,up_light_basis,light_up_cycle_candidate,""(11,13)"",False,False
9: d,1,down_quark,light_quark,down_light_basis,light_down_cycle_candidate,""(11,13)"",False,False"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,33,other,down;up,"- exactly nine up/down open-holonomy pairs are generated,","31: The validation passes only if:
32: 
33: - exactly nine up/down open-holonomy pairs are generated,
34: - nonzero off-diagonal structure exists,
35: - no observed masses are used,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,57,other,down;up,"""up_down_pair_count"": 9,","55:   ""information_operator_role"": ""quantum_of_informational_preference_fluctuation"",
56:   ""white_thread_role"": ""open_holonomy_operator_shape_only_no_fitted_values"",
57:   ""up_down_pair_count"": 9,
58:   ""mean_abs_open_holonomy_overlap"": 0.3203717885396329,
59:   ""diagonal_abs_mean"": 0.3405901447703938,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/row_normalized_pre_ckm_diagnostic_not_ckm_v3_5.csv,2,other,up,"up_u_generation_1,0.3797279308464632,0.39088169063274725,0.2293903785207896","1: row_normalized_diagnostic_not_CKM,down_d_generation_1,down_s_generation_2,down_b_generation_3
2: up_u_generation_1,0.3797279308464632,0.39088169063274725,0.2293903785207896
3: up_c_generation_2,0.2714043199509918,0.264089293977279,0.4645063860717293
4: up_t_generation_3,0.2911836627143383,0.29582848158373315,0.4129878557019285"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/row_normalized_pre_ckm_diagnostic_not_ckm_v3_5.csv,3,other,up,"up_c_generation_2,0.2714043199509918,0.264089293977279,0.4645063860717293","1: row_normalized_diagnostic_not_CKM,down_d_generation_1,down_s_generation_2,down_b_generation_3
2: up_u_generation_1,0.3797279308464632,0.39088169063274725,0.2293903785207896
3: up_c_generation_2,0.2714043199509918,0.264089293977279,0.4645063860717293
4: up_t_generation_3,0.2911836627143383,0.29582848158373315,0.4129878557019285"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/row_normalized_pre_ckm_diagnostic_not_ckm_v3_5.csv,4,other,up,"up_t_generation_3,0.2911836627143383,0.29582848158373315,0.4129878557019285","2: up_u_generation_1,0.3797279308464632,0.39088169063274725,0.2293903785207896
3: up_c_generation_2,0.2714043199509918,0.264089293977279,0.4645063860717293
4: up_t_generation_3,0.2911836627143383,0.29582848158373315,0.4129878557019285"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/white_thread_open_holonomy_status_v3_5.json,14,other,down;up,"""up_down_pair_count"": 9,","12:   ""information_operator_role"": ""quantum_of_informational_preference_fluctuation"",
13:   ""white_thread_role"": ""open_holonomy_operator_shape_only_no_fitted_values"",
14:   ""up_down_pair_count"": 9,
15:   ""mean_abs_open_holonomy_overlap"": 0.3203717885396329,
16:   ""diagonal_abs_mean"": 0.3405901447703938,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/white_thread_pre_ckm_matrix_not_ckm_v3_5.csv,2,other,up,"up_u_generation_1,0.40923698590418567,0.42125751604075806,0.24721654499317047","1: white_thread_pre_CKM_not_CKM,down_d_generation_1,down_s_generation_2,down_b_generation_3
2: up_u_generation_1,0.40923698590418567,0.42125751604075806,0.24721654499317047
3: up_c_generation_2,0.24273860188209057,0.2361961887844993,0.41544523219348306
4: up_t_generation_3,0.2653425764457501,0.26957519099026234,0.3763372596224964"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/white_thread_pre_ckm_matrix_not_ckm_v3_5.csv,3,other,up,"up_c_generation_2,0.24273860188209057,0.2361961887844993,0.41544523219348306","1: white_thread_pre_CKM_not_CKM,down_d_generation_1,down_s_generation_2,down_b_generation_3
2: up_u_generation_1,0.40923698590418567,0.42125751604075806,0.24721654499317047
3: up_c_generation_2,0.24273860188209057,0.2361961887844993,0.41544523219348306
4: up_t_generation_3,0.2653425764457501,0.26957519099026234,0.3763372596224964"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/white_thread_pre_ckm_matrix_not_ckm_v3_5.csv,4,other,up,"up_t_generation_3,0.2653425764457501,0.26957519099026234,0.3763372596224964","2: up_u_generation_1,0.40923698590418567,0.42125751604075806,0.24721654499317047
3: up_c_generation_2,0.24273860188209057,0.2361961887844993,0.41544523219348306
4: up_t_generation_3,0.2653425764457501,0.26957519099026234,0.3763372596224964"
33_debt10_white_thread_open_holonomy_preckm_v3_5/schemas/WHITE_THREAD_OPEN_HOLONOMY_PRECKM_SCHEMA_v3_5.json,33,other,Ramanujan,"""Ramanujan"": ""unfitted_asymptotic_envelope"",","31:     ""WhiteThread"": ""open_holonomy_operator_shape_between_sector_bases"",
32:     ""information_operator"": ""quantum_of_informational_preference_fluctuation"",
33:     ""Ramanujan"": ""unfitted_asymptotic_envelope"",
34:     ""zeta_heisenberg"": ""structural_width_around_imaginary_zeta_axis""
35:   },"
33_debt10_white_thread_open_holonomy_preckm_v3_5/schemas/WHITE_THREAD_OPEN_HOLONOMY_PRECKM_SCHEMA_v3_5.json,37,other,down;up,"""nontrivial_up_down_basis_bridge"": true,","35:   },
36:   ""claims_allowed"": {
37:     ""nontrivial_up_down_basis_bridge"": true,
38:     ""numeric_CKM_derivation"": false,
39:     ""numeric_PMNS_derivation"": false,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/scripts/white_thread_open_holonomy_preckm_v3_5.py,6,other,down;up,- Build an unfitted open-holonomy bridge between the already frozen up/down,"4: 
5: Purpose:
6: - Build an unfitted open-holonomy bridge between the already frozen up/down
7:   sector bases from v3.4.
8: - Preserve the anti-fit rule: no observed CKM, no PMNS, no masses, no fitted"
33_debt10_white_thread_open_holonomy_preckm_v3_5/scripts/white_thread_open_holonomy_preckm_v3_5.py,14,other,up,"from typing import Dict, List, Tuple","12: from __future__ import annotations
13: import csv, json, math, pathlib, hashlib
14: from typing import Dict, List, Tuple
15: 
16: ROOT = pathlib.Path(__file__).resolve().parents[1]"
33_debt10_white_thread_open_holonomy_preckm_v3_5/scripts/white_thread_open_holonomy_preckm_v3_5.py,56,other,Ramanujan,# Structural seed charge used only for an unfitted Ramanujan envelope.,"54: def seed_number(seed_pair: str) -> int:
55:     p, q = [int(x) for x in seed_pair.split('-')]
56:     # Structural seed charge used only for an unfitted Ramanujan envelope.
57:     # Product is used here because it distinguishes depth more strongly than sum
58:     # and is fixed by the seed pair itself, not by masses or mixing data."
